zinc_id,smiles
ZINC001848444342,COC(=O)[C@H]1CC2(CNC2)C[C@@H]1NC(=O)OC(C)(C)C
ZINC001848444339,COC(=O)[C@@H]1CC2(CNC2)C[C@H]1NC(=O)OC(C)(C)C
ZINC001848444340,COC(=O)[C@@H]1C=C(B(O)O)C1
ZINC001848444337,N[C@@H]1C[C@H](C(F)(F)F)CC12CCNCC2
ZINC001848444338,COC(=O)[C@H]1C=C(B(O)O)C1
ZINC001848444336,CC(C)(O)C1CC(O)C1
ZINC001848444335,CCOC(=O)[C@H]1C(=O)CCN(Cc2ccccc2)[C@@H]1C
ZINC001848444334,CCOC(=O)[C@@H]1C(=O)CCN(Cc2ccccc2)[C@@H]1C
ZINC001848444333,CN1CCC(C[C@H](Cl)C=O)CC1
ZINC001848444332,CN1CCC(C[C@@H](Cl)C=O)CC1
ZINC001848444331,CC(C)(C)OC(=O)N1CC[C@@]2(C)CNC[C@@]2(C)C1
ZINC001848444330,O=C[C@@H](Cl)CN1CCCCC1
ZINC001848444329,O=C[C@H](Cl)CN1CCCCC1
ZINC001848444328,CC(C)(C)OC(=O)N1C[C@@H]2CNC[C@@H]2C(F)(F)C1
ZINC001848444327,CC(C)(C)OC(=O)N1CC(SC(F)(F)F)(C(=O)O)C1
ZINC001848444326,O=C(OCc1ccccc1)N1C[C@H]2C[C@@H](O)C[C@@]2(O)C1
ZINC001848444325,N#Cc1c(Cl)cc(Cl)c2cc[nH]c12
ZINC001848444324,C[C@H]1CN(C(=O)OC(C)(C)C)C[C@]2(C)CNC[C@H]12
ZINC001848444323,C[C@@H]1CN(C(=O)OC(C)(C)C)C[C@]2(C)CNC[C@H]12
ZINC001848444322,C[C@@H]1CCC2(CCNCC2)[C@@H]1N
ZINC001848444321,C[C@@H]1CN(C(=O)OC(C)(C)C)C[C@@H]2CNC[C@H]12
ZINC001848444320,C[C@H]1CN(C(=O)OC(C)(C)C)C[C@@H]2CNC[C@@H]21
ZINC001848444319,CC(=O)OC1CC2(CC(=O)C2)C1
ZINC001848444318,O=C[C@@H](Cl)CC1CCC(F)(F)CC1
ZINC001848444317,O=C[C@H](Cl)CC1CCC(F)(F)CC1
ZINC001848444316,CC(C)N(C(=O)O)[C@H](Cc1ccccc1)C(=O)O
ZINC001848444315,Nc1n[nH]c2c1C[C@H](O)CC2
ZINC001848444314,CC(C)(C)OC(=O)N1[C@H](COCc2ccccc2)COS1(=O)=O
ZINC001848444313,O=C(OCc1ccccc1)N1[C@@H](c2ccccc2)COS1(=O)=O
ZINC001848444312,COc1ccc([C@H]2COS(=O)(=O)N2C(=O)OC(C)(C)C)cc1
ZINC001848444311,O=C(OCc1ccccc1)N1C[C@@H](Cc2ccccc2)OS1(=O)=O
ZINC001848444310,C[C@@H]1CN(C(=O)OCc2ccccc2)S(=O)(=O)O1
ZINC001848444305,Cc1cc(C)cc(-c2nccc3cc(C(C)C)ccc23)c1
ZINC001848444304,Brc1cccc(-c2cccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)c3)c2)c1
ZINC001848444303,CCC[C@@H]1CC[C@@H]([C@@H]2CC[C@H](c3ccc(C)c(F)c3F)CC2)CC1
ZINC001848444302,CC(C)c1cccc2c1oc1c(Br)cccc12
ZINC001848444301,CCCCC[C@@H]1CC[C@@H](c2cc(F)c(C#N)c(F)c2)CC1
ZINC001848444300,CCC[C@@H]1CC[C@@H](c2ccc(-c3ccc(C)c(F)c3F)cc2)CC1
ZINC001848444299,CCNC(=O)C#Cc1ccc2c(/C(=N/c3ccc(CN(C)C)cc3)c3ccccc3)c(O)[nH]c2c1
ZINC001848444298,Cc1ccc(-c2ccccc2)cc1Nc1cccc(-c2ccccc2)c1
ZINC001848444297,O=C1C=C(Br)NCN1
ZINC001848444296,Clc1nc(-c2ccccc2)nc(-c2ccccc2-c2ccccc2)n1
ZINC001848444295,c1ccc(-c2ccc(-n3c4ccccc4c4c5c(ccc43)[nH]c3ccccc35)cc2)cc1
ZINC001848444294,CCCCC[C@@H]1CC[C@@H]([C@@H]2CC[C@H](c3ccc(OCC)c(F)c3F)CC2)CC1
ZINC001848444293,CCC[C@@H]1CC[C@@H]([C@@H]2CC[C@H](c3ccc(OC)c(F)c3F)CC2)CC1
ZINC001848444292,CC1(C)c2ccc(Br)cc2-c2cc3ccccc3cc21
ZINC001848444291,CCCCC[C@@H]1CC[C@@H](c2ccc(-c3ccc(OCC)c(F)c3F)cc2)CC1
ZINC001848444287,C=C(C)CCc1c(F)cc(Br)cc1F
ZINC001848444286,C=C(Br)Cc1ccc(OC(F)(F)F)cc1
ZINC001848444285,C=C(Cl)CCc1c(F)cc(Br)cc1F
ZINC001848444284,C=C(Br)CCc1ccc(OC(F)(F)F)cc1
ZINC000963170703,CC(C)C(=O)N[C@H]1CC12CCN(C(=O)Cc1cccnc1)CC2
ZINC000962788092,Cc1ncoc1C(=O)N1CCC2(CC1)C[C@H]2NC(=O)c1ccccc1
ZINC000962788090,Cc1ncoc1C(=O)N1CCC2(CC1)C[C@@H]2NC(=O)c1ccccc1
ZINC000962787983,O=C(N[C@@H]1CC12CCN(C(=O)c1cccnc1)CC2)c1ccccc1
ZINC000962787980,O=C(N[C@H]1CC12CCN(C(=O)c1cccnc1)CC2)c1ccccc1
ZINC000962787965,O=C(N[C@@H]1CC12CCN(C(=O)C1CCOCC1)CC2)c1ccccc1
ZINC000962787964,O=C(N[C@H]1CC12CCN(C(=O)C1CCOCC1)CC2)c1ccccc1
ZINC000962785754,Cc1cccnc1C(=O)N1CCC2(CC1)C[C@H]2NC(=O)c1ccccc1
ZINC000962785753,Cc1cccnc1C(=O)N1CCC2(CC1)C[C@@H]2NC(=O)c1ccccc1
ZINC000962785752,CC(C)C(=O)N1CCC2(CC1)C[C@H]2NC(=O)c1ccccc1
ZINC000962785751,CC(C)C(=O)N1CCC2(CC1)C[C@@H]2NC(=O)c1ccccc1
ZINC000962785750,CCC(=O)N1CCC2(CC1)C[C@H]2NC(=O)c1ccccc1
ZINC000962785748,CCC(=O)N1CCC2(CC1)C[C@@H]2NC(=O)c1ccccc1
ZINC000962784528,O=C(N[C@@H]1CC12CCN(C(=O)c1cccs1)CC2)c1ccccc1
ZINC000962784525,O=C(N[C@H]1CC12CCN(C(=O)c1cccs1)CC2)c1ccccc1
ZINC000962784418,O=C(N[C@@H]1CC12CCN(C(=O)CC1CC1)CC2)c1ccccc1
ZINC000962784417,O=C(N[C@H]1CC12CCN(C(=O)CC1CC1)CC2)c1ccccc1
ZINC000962784370,O=C(N[C@@H]1CC12CCN(C(=O)C1CC1)CC2)c1ccccc1
ZINC000962784362,O=C(N[C@H]1CC12CCN(C(=O)C1CC1)CC2)c1ccccc1
ZINC000962784356,O=C(N[C@@H]1CC12CCN(C(=O)C1CCCC1)CC2)c1ccccc1
ZINC000962784355,O=C(N[C@H]1CC12CCN(C(=O)C1CCCC1)CC2)c1ccccc1
ZINC000962783070,Cn1cccc1C(=O)N1CCC2(CC1)C[C@H]2NC(=O)c1ccccc1
ZINC000962783069,Cn1cccc1C(=O)N1CCC2(CC1)C[C@@H]2NC(=O)c1ccccc1
ZINC000962783068,O=C(N[C@H]1CC12CCN(C(=O)CC1CCCC1)CC2)c1ccccc1
ZINC000962783066,O=C(N[C@@H]1CC12CCN(C(=O)CC1CCCC1)CC2)c1ccccc1
ZINC000962781748,O=C(N[C@@H]1CC12CCN(C(=O)c1cn[nH]c1)CC2)c1ccccc1
ZINC000962781746,O=C(N[C@H]1CC12CCN(C(=O)c1cn[nH]c1)CC2)c1ccccc1
ZINC000962780776,O=C(N[C@@H]1CC12CCN(C(=O)c1cscn1)CC2)c1ccccc1
ZINC000962780774,O=C(N[C@H]1CC12CCN(C(=O)c1cscn1)CC2)c1ccccc1
ZINC000962780730,O=C(N[C@@H]1CC12CCN(C(=O)c1ccoc1)CC2)c1ccccc1
ZINC000962780727,O=C(N[C@H]1CC12CCN(C(=O)c1ccoc1)CC2)c1ccccc1
ZINC000962779771,O=C(N[C@@H]1CC12CCN(C(=O)c1cncnc1)CC2)c1ccccc1
ZINC000962779770,O=C(N[C@H]1CC12CCN(C(=O)c1cncnc1)CC2)c1ccccc1
ZINC000962779741,Cc1cc(C(=O)N2CCC3(CC2)C[C@H]3NC(=O)c2ccccc2)no1
ZINC000962779735,Cc1cc(C(=O)N2CCC3(CC2)C[C@@H]3NC(=O)c2ccccc2)no1
ZINC000962779581,O=C(N[C@@H]1CC12CCN(C(=O)Cn1cccn1)CC2)c1ccccc1
ZINC000962779580,O=C(N[C@H]1CC12CCN(C(=O)Cn1cccn1)CC2)c1ccccc1
ZINC000962778666,Cc1ccc(C(=O)N2CCC3(CC2)C[C@@H]3NC(=O)c2ccccc2)cn1
ZINC000962778663,Cc1ccc(C(=O)N2CCC3(CC2)C[C@H]3NC(=O)c2ccccc2)cn1
ZINC000962777346,CC(C)CC(=O)N1CCC2(CC1)C[C@H]2NC(=O)c1ccccc1
ZINC000962777344,CC(C)CC(=O)N1CCC2(CC1)C[C@@H]2NC(=O)c1ccccc1
ZINC000962777214,O=C(N[C@@H]1CC12CCN(C(=O)c1ccncn1)CC2)c1ccccc1
ZINC000962777208,O=C(N[C@H]1CC12CCN(C(=O)c1ccncn1)CC2)c1ccccc1
ZINC000962777162,Cc1ncccc1C(=O)N1CCC2(CC1)C[C@@H]2NC(=O)c1ccccc1
ZINC000962777155,Cc1ncccc1C(=O)N1CCC2(CC1)C[C@H]2NC(=O)c1ccccc1
ZINC000962775728,O=C(N[C@@H]1CC12CCN(C(=O)Cn1ccnc1)CC2)c1ccccc1
ZINC000962775724,O=C(N[C@H]1CC12CCN(C(=O)Cn1ccnc1)CC2)c1ccccc1
ZINC000962775629,O=C(N[C@H]1CC12CCN(C(=O)Cc1cccnc1)CC2)c1ccccc1
ZINC000962775617,O=C(N[C@@H]1CC12CCN(C(=O)Cc1cccnc1)CC2)c1ccccc1
ZINC000962711115,CCC(CC)C(=O)N1CCC2(CC1)C[C@H]2NC(=O)c1ccncc1
ZINC000962711113,CCC(CC)C(=O)N1CCC2(CC1)C[C@@H]2NC(=O)c1ccncc1
ZINC000962711091,Cc1occc1C(=O)N1CCC2(CC1)C[C@H]2NC(=O)c1ccncc1
ZINC000962711087,Cc1occc1C(=O)N1CCC2(CC1)C[C@@H]2NC(=O)c1ccncc1
ZINC000962710474,O=C(N[C@@H]1CC12CCN(C(=O)c1cccs1)CC2)c1ccncc1
ZINC000962710471,O=C(N[C@H]1CC12CCN(C(=O)c1cccs1)CC2)c1ccncc1
ZINC000962709612,O=C(N[C@@H]1CC12CCN(C(=O)c1ccncn1)CC2)c1ccncc1
ZINC000962709609,O=C(N[C@H]1CC12CCN(C(=O)c1ccncn1)CC2)c1ccncc1
ZINC000962709397,CC(C)CC(=O)N1CCC2(CC1)C[C@H]2NC(=O)c1ccncc1
ZINC000962709392,CC(C)CC(=O)N1CCC2(CC1)C[C@@H]2NC(=O)c1ccncc1
ZINC000962709329,O=C(N[C@@H]1CC12CCN(C(=O)c1ccccn1)CC2)c1ccncc1
ZINC000962709324,O=C(N[C@H]1CC12CCN(C(=O)c1ccccn1)CC2)c1ccncc1
ZINC000962708478,Cc1cc(C(=O)N2CCC3(CC2)C[C@H]3NC(=O)c2ccncc2)no1
ZINC000962708476,Cc1cc(C(=O)N2CCC3(CC2)C[C@@H]3NC(=O)c2ccncc2)no1
ZINC000962707392,O=C(N[C@@H]1CC12CCN(C(=O)c1ccsc1)CC2)c1ccncc1
ZINC000962707388,O=C(N[C@H]1CC12CCN(C(=O)c1ccsc1)CC2)c1ccncc1
ZINC000962705699,O=C(N[C@@H]1CC12CCN(C(=O)C1CCC1)CC2)c1ccncc1
ZINC000962705698,O=C(N[C@H]1CC12CCN(C(=O)C1CCC1)CC2)c1ccncc1
ZINC000962704727,O=C(N[C@@H]1CC12CCN(C(=O)c1cc[nH]n1)CC2)c1ccncc1
ZINC000962704724,O=C(N[C@H]1CC12CCN(C(=O)c1cc[nH]n1)CC2)c1ccncc1
ZINC000962704620,O=C(N[C@@H]1CC12CCN(C(=O)c1ncccn1)CC2)c1ccncc1
ZINC000962704616,O=C(N[C@H]1CC12CCN(C(=O)c1ncccn1)CC2)c1ccncc1
ZINC000962704558,O=C(N[C@@H]1CC12CCN(C(=O)c1cncnc1)CC2)c1ccncc1
ZINC000962704554,O=C(N[C@H]1CC12CCN(C(=O)c1cncnc1)CC2)c1ccncc1
ZINC000962702752,O=C(N[C@@H]1CC12CCN(C(=O)c1cscn1)CC2)c1ccncc1
ZINC000962702750,O=C(N[C@H]1CC12CCN(C(=O)c1cscn1)CC2)c1ccncc1
ZINC000962702192,O=C(N[C@@H]1CC12CCN(C(=O)CC1CC1)CC2)c1ccncc1
ZINC000962702189,O=C(N[C@H]1CC12CCN(C(=O)CC1CC1)CC2)c1ccncc1
ZINC001070018240,C=CC[N+]1([C@H]2C[C@@H]3[C@@H]4CC[C@@H]5CC(=O)C(N6CCOCC6)=C[C@]5(C)[C@@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1
ZINC000874618035,CC#CC(=O)N1CCc2cc(OC)c(OC)cc2[C@@H]1C
ZINC000874618034,CC#CC(=O)N1CCc2cc(OC)c(OC)cc2[C@H]1C
ZINC000957820246,CCc1ccc2c(c1)C(=O)CC(=O)O2
ZINC000956440891,Cn1cc2c(Br)cncc2n1
ZINC000953113944,O=C1C=C(O)C[C@](c2ccc(N3CCOCC3)cc2)(c2ccsc2)N1
ZINC000953095066,CC(C)(C)OC(=O)NC(=N)c1nccs1
ZINC000953049709,Cc1cccc(C)c1P(c1cccc2c1OC13Oc4c(cccc4P(c4c(C)cccc4C)c4c(C)cccc4C)C[C@@H]1CCC[C@H]3C2)c1c(C)cccc1C
ZINC000953047248,Cc1cc(OCc2ccccc2)c(OCc2ccccc2)cc1Br
ZINC000953043689,COc1cccc(OC)c1-c1cccc2c1P(C(C)(C)C)[C@H](C(C)C)O2
ZINC000953043688,COc1cccc(OC)c1-c1cccc2c1P(C(C)(C)C)[C@@H](C(C)C)O2
ZINC000953040819,COc1ccc([C@@H](C)N2C[C@@H](C(=O)N(C)OC)CC2=O)cc1
ZINC000953025717,CN(C)/C=N/NC(=O)c1cccc(Br)n1
ZINC000953019052,CCOC(=O)[C@H]1CCCN(C(=O)OC(C)(C)C)[C@H]1c1ccc(NC2CCCC2)cc1
ZINC000953013588,CCCCCCCCCCCCOc1c2ccsc2c(OCCCCCCCCCCCC)c2ccsc12
ZINC000952993226,C=CC(=O)N[C@@H](C)c1cn(C)nc1C
ZINC000952993223,C=CC(=O)N[C@H](C)c1cn(C)nc1C
ZINC000692929335,C#CC(=O)N1CCN(CC(=O)NCCC)CC1
ZINC000692920489,C#CC(=O)N[C@@H](CCC)c1cccs1
ZINC000692920487,C#CC(=O)N[C@H](CCC)c1cccs1
ZINC000692907204,C#CC(=O)N1CCN(c2ccccc2Cl)CC1
ZINC000692861661,C#CC(=O)N1CCN(CC(=O)NCC=C)CC1
ZINC000687764813,C=CC(=O)NCc1ccc(OC(C)C)cc1
ZINC000687678197,CN1CCC[C@@H]1/C=C/C(=O)O
ZINC000870964597,CC#CC(=O)NCCC1CCN(Cc2ccccc2)CC1
ZINC000936069275,Cc1ccc(P(c2ccc(C)cc2)c2cccc3c2O[C@@]24Oc5c(cccc5P(c5ccc(C)cc5)c5ccc(C)cc5)C[C@H]2CCC[C@H]4C3)cc1
ZINC000936069164,COC(=O)CC(=O)C[C@](N[S@@](=O)C(C)(C)C)(c1ccc(N2CCOCC2)cc1)c1ccsc1
ZINC000936069163,COC(=O)CC(=O)C[C@@](N[S@@](=O)C(C)(C)C)(c1ccc(N2CCOCC2)cc1)c1ccsc1
ZINC000936069145,O=C1C=C(O)C[C@@](c2ccc(N3CCOCC3)cc2)(c2ccsc2)N1
ZINC000675054229,Fc1c(Br)cccc1C1CC1
ZINC000675030515,[N-]=[N+]=NCc1ccc(C(=O)NCCCCC(=O)O)cn1
ZINC000675026291,COCCn1nnnc1[C@@]1(N(C)C)CCN(C(=O)c2ccncc2F)C1
ZINC000675026290,COCCn1nnnc1[C@]1(N(C)C)CCN(C(=O)c2ccncc2F)C1
ZINC000675026289,C[C@@]1(c2noc(C3CC3)n2)CCCN(C(=O)c2cccnc2)C1
ZINC000675026288,C[C@]1(c2noc(C3CC3)n2)CCCN(C(=O)c2cccnc2)C1
ZINC000675026287,C[C@]1(c2noc(-c3ccc(F)cc3)n2)CCCN(C(=O)Nc2ccc3c(c2)OCCO3)C1
ZINC000675026286,C[C@@]1(c2noc(-c3ccc(F)cc3)n2)CCCN(C(=O)Nc2ccc3c(c2)OCCO3)C1
ZINC000675026284,CC(C)C(=O)N1CCC([C@@H]2CN(C(=O)Cc3cccc(Cl)c3)C[C@H]2CO)CC1
ZINC000675026282,COc1ccccc1CCC(=O)N1CCC[C@](F)(C(=O)N2CCCC2)C1
ZINC000675026281,COc1ccccc1CCC(=O)N1CCC[C@@](F)(C(=O)N2CCCC2)C1
ZINC000675026276,C[C@]1(c2noc(-c3ccncc3)n2)CCCN(C(=O)c2cncnc2)C1
ZINC000675026275,C[C@@]1(c2noc(-c3ccncc3)n2)CCCN(C(=O)c2cncnc2)C1
ZINC000675026269,Cc1noc(C)c1CC(=O)N1CCC[C@H](CCc2noc(-c3ccc(F)cc3)n2)C1
ZINC000675026268,Cc1noc(C)c1CC(=O)N1CCC[C@@H](CCc2noc(-c3ccc(F)cc3)n2)C1
ZINC000675026267,Cc1ncc(COCc2ccccc2)c([C@@H]2CCCN(C(=O)C3(C)CC3)C2)n1
ZINC000675026266,Cc1ncc(COCc2ccccc2)c([C@H]2CCCN(C(=O)C3(C)CC3)C2)n1
ZINC000675026263,Cc1cc(C(=O)N2CCC[C@@](C)(c3noc(C4CC4)n3)C2)no1
ZINC000675026262,Cc1cc(C(=O)N2CCC[C@](C)(c3noc(C4CC4)n3)C2)no1
ZINC000675026259,COc1ccccc1CCC(=O)N1CC[C@H](c2nc(C)no2)N(C(=O)C2CCCC2)CC1
ZINC000675026258,COc1ccccc1CCC(=O)N1CC[C@@H](c2nc(C)no2)N(C(=O)C2CCCC2)CC1
ZINC000675026255,C[C@@]1(c2noc(-c3ccncc3)n2)CCCN(C(=O)c2cncc(Br)c2)C1
ZINC000675026254,C[C@]1(c2noc(-c3ccncc3)n2)CCCN(C(=O)c2cncc(Br)c2)C1
ZINC000675026253,O=C(c1cncnc1)N1CCC[C@H](CCc2noc(-c3ccc(F)cc3)n2)C1
ZINC000675026252,O=C(c1cncnc1)N1CCC[C@@H](CCc2noc(-c3ccc(F)cc3)n2)C1
ZINC000675026251,C[C@]1(c2noc(-c3ccncc3)n2)CCCN(C(=O)c2cnccn2)C1
ZINC000675026250,C[C@@]1(c2noc(-c3ccncc3)n2)CCCN(C(=O)c2cnccn2)C1
ZINC000675026249,CCOCC(=O)N1CCC[C@H](CCc2noc(-c3ccc(F)cc3)n2)C1
ZINC000675026248,CCOCC(=O)N1CCC[C@@H](CCc2noc(-c3ccc(F)cc3)n2)C1
ZINC000675026247,O=C(Cc1ccccc1F)N1CCC[C@@](F)(C(=O)N2CCCC2)C1
ZINC000675026246,O=C(Cc1ccccc1F)N1CCC[C@](F)(C(=O)N2CCCC2)C1
ZINC000675026245,C[C@]1(c2noc(C3CCOCC3)n2)CCCN(C(=O)c2cccs2)C1
ZINC000675026244,C[C@@]1(c2noc(C3CCOCC3)n2)CCCN(C(=O)c2cccs2)C1
ZINC000675026243,COc1ccc(S(=O)(=O)N2CCC[C@@](C)(c3noc(-c4ccncc4)n3)C2)cc1OC
ZINC000675026242,COc1ccc(S(=O)(=O)N2CCC[C@](C)(c3noc(-c4ccncc4)n3)C2)cc1OC
ZINC000675026241,Cc1ncc(CO)c(C2CCN(C(=O)Cc3c[nH]c4ccccc34)CC2)n1
ZINC000675026236,C[C@@]1(c2noc(-c3ccc(F)cc3)n2)CCCN(C(=O)c2cc(F)ccc2F)C1
ZINC000675026235,C[C@]1(c2noc(-c3ccc(F)cc3)n2)CCCN(C(=O)c2cc(F)ccc2F)C1
ZINC000675026234,Cc1cc(C(=O)N2CCC[C@@](C)(c3noc(COc4ccccc4)n3)C2)n(C)n1
ZINC000675026233,Cc1cc(C(=O)N2CCC[C@](C)(c3noc(COc4ccccc4)n3)C2)n(C)n1
ZINC000675026232,C[C@]1(c2noc(COc3ccccc3)n2)CCCN(C(=O)Cc2ccc(Cl)cc2)C1
ZINC000675026231,C[C@@]1(c2noc(COc3ccccc3)n2)CCCN(C(=O)Cc2ccc(Cl)cc2)C1
ZINC000675026230,O=C(NCc1ccccc1)N1CCC[C@@](F)(C(=O)N2CCOCC2)C1
ZINC000675026229,O=C(NCc1ccccc1)N1CCC[C@](F)(C(=O)N2CCOCC2)C1
ZINC000675026226,Cc1ncc(CO)c(C2CCN(C(=O)c3cc(-c4cccc(Cl)c4)[nH]n3)CC2)n1
ZINC000675026225,O=C(Cc1ccsc1)N1CCC(CN(CCN2CCOCC2)C2CCOCC2)CC1
ZINC000675026224,Cc1cccc(OCC(=O)N2CCC[C@](F)(C(=O)N3CCCC3)C2)c1
ZINC000675026223,Cc1cccc(OCC(=O)N2CCC[C@@](F)(C(=O)N3CCCC3)C2)c1
ZINC000675026222,Cc1occc1C(=O)N1CCC[C@@](C)(c2noc(-c3ccc(F)cc3)n2)C1
ZINC000675026221,Cc1occc1C(=O)N1CCC[C@](C)(c2noc(-c3ccc(F)cc3)n2)C1
ZINC000675026220,COc1ccc(C(=O)N2CCC(CCc3noc(N(C)C)n3)CC2)c(OC)n1
ZINC000675026219,CCn1ccc(C(=O)N2CCC[C@@](C)(c3noc(COC)n3)C2)n1
ZINC000675026218,CCn1ccc(C(=O)N2CCC[C@](C)(c3noc(COC)n3)C2)n1
ZINC000675026215,C[C@]1(c2noc(-c3ccncc3)n2)CCCN(C(=O)CCC2CCCCC2)C1
ZINC000675026214,C[C@@]1(c2noc(-c3ccncc3)n2)CCCN(C(=O)CCC2CCCCC2)C1
ZINC000675026213,Cc1cccnc1C(=O)N1CCC[C@](C)(c2noc(COc3ccccc3)n2)C1
ZINC000675026212,Cc1cccnc1C(=O)N1CCC[C@@](C)(c2noc(COc3ccccc3)n2)C1
ZINC000675026211,COCc1nc([C@]2(C)CCCN(C(=O)c3sc(C)nc3C)C2)no1
ZINC000675026210,COCc1nc([C@@]2(C)CCCN(C(=O)c3sc(C)nc3C)C2)no1
ZINC000675026209,Cc1ncc(CO)c(C2CCN(C(=O)c3cc(C)on3)CC2)n1
ZINC000675026208,COCc1nc([C@]2(C)CCCN(C(=O)c3ccccn3)C2)no1
ZINC000675026207,COCc1nc([C@@]2(C)CCCN(C(=O)c3ccccn3)C2)no1
ZINC000675026206,COc1ccc(OC)c(S(=O)(=O)N2CCC[C@@](C)(c3noc(C4CC4)n3)C2)c1
ZINC000675026205,COc1ccc(OC)c(S(=O)(=O)N2CCC[C@](C)(c3noc(C4CC4)n3)C2)c1
ZINC000675026202,COc1ccc(C(=O)N2CC[C@@H](c3nc(C)no3)N(C(=O)C3CCCC3)CC2)cc1F
ZINC000675026201,COc1ccc(C(=O)N2CC[C@H](c3nc(C)no3)N(C(=O)C3CCCC3)CC2)cc1F
ZINC000675026200,C[C@@]1(c2noc(-c3ccc(F)cc3)n2)CCCN(C(=O)c2cc(C3CC3)[nH]n2)C1
ZINC000675026199,C[C@]1(c2noc(-c3ccc(F)cc3)n2)CCCN(C(=O)c2cc(C3CC3)[nH]n2)C1
ZINC000675026198,CC1(C(=O)N2CCC[C@](C)(c3noc(-c4ccncc4)n3)C2)CC1
ZINC000675026197,CC1(C(=O)N2CCC[C@@](C)(c3noc(-c4ccncc4)n3)C2)CC1
ZINC000675026196,O=C(NC1CCCCC1)N1CCC[C@](F)(C(=O)NCc2ccncc2)C1
ZINC000675026195,O=C(NC1CCCCC1)N1CCC[C@@](F)(C(=O)NCc2ccncc2)C1
ZINC000675026192,C[C@]1(c2noc(COc3ccccc3)n2)CCCN(C(=O)CCC2CCCC2)C1
ZINC000675026191,C[C@@]1(c2noc(COc3ccccc3)n2)CCCN(C(=O)CCC2CCCC2)C1
ZINC000675026190,C[C@]1(c2noc(-c3ccncc3)n2)CCCN(C(=O)c2ccncn2)C1
ZINC000675026189,C[C@@]1(c2noc(-c3ccncc3)n2)CCCN(C(=O)c2ccncn2)C1
ZINC000675026188,CCn1cc(C(=O)N2CCC[C@H](CCc3noc(-c4ccc(F)cc4)n3)C2)cn1
ZINC000675026187,CCn1cc(C(=O)N2CCC[C@@H](CCc3noc(-c4ccc(F)cc4)n3)C2)cn1
ZINC000675026186,Cc1ccc(C(=O)N2CCC[C@@](C)(c3noc(-c4ccc(F)cc4)n3)C2)s1
ZINC000675026185,Cc1ccc(C(=O)N2CCC[C@](C)(c3noc(-c4ccc(F)cc4)n3)C2)s1
ZINC000675026183,Cc1nc(C)c(C(=O)N2CCC[C@@](C)(c3noc(-c4ccncc4)n3)C2)s1
ZINC000675026182,Cc1nc(C)c(C(=O)N2CCC[C@](C)(c3noc(-c4ccncc4)n3)C2)s1
ZINC000675026181,Cc1ncc(CO)c(C2CCN(C(=O)CCCc3ccccc3)CC2)n1
ZINC000675026180,CCn1nccc1C(=O)N1CCC[C@@](C)(c2noc(-c3ccc(F)cc3)n2)C1
ZINC001848444588,CC(=O)c1c(Br)ccc(B2OC(C)(C)C(C)(C)O2)c1F
ZINC001848444587,COC(=O)c1ccc(Oc2ccccc2)c(Cl)c1
ZINC001848444586,CCOc1cc(B2OC(C)(C)C(C)(C)O2)cnc1F
ZINC001848444585,Fc1cc(F)c(-c2ccccc2)cc1Br
ZINC001848444584,CCCOc1ccc(C)c(B2OC(C)(C)C(C)(C)O2)c1
ZINC001848444583,CCCOc1ccc(C)c(C=O)c1
ZINC001848444582,COc1c(Br)ccc(F)c1C1OCCO1
ZINC001848444581,Fc1c(Br)cc(C(F)(F)F)cc1C1OCCO1
ZINC001848444580,COCOc1ccc(Br)c(I)c1Cl
ZINC001848444579,CC(C)Oc1c(Br)cc(C=O)cc1B1OC(C)(C)C(C)(C)O1
ZINC001848444578,Cc1c(F)sc(B2OC(C)(C)C(C)(C)O2)c1Cl
ZINC001848444577,CCOC(=O)c1cc(OCc2ccccc2)ccc1C
ZINC001848444576,COc1ccc(B(O)O)c(CO)c1F
ZINC001848444575,Fc1ccc(Br)c(OCc2ccccc2)c1F
ZINC001848444574,COc1c(Br)cc(B2OC(C)(C)C(C)(C)O2)c(F)c1Cl
ZINC001848444573,COc1nc(C(C)C)ccc1O
ZINC001848444572,OB(O)c1cc(-c2ccccc2)c(F)cc1F
ZINC001848444571,COc1cc(B(O)O)cc(F)c1CO
ZINC001848444570,CC1(C)OB(c2cc(F)c(F)c(C=O)c2)OC1(C)C
ZINC001848444569,Cc1c(Br)cc(F)cc1B(O)O
ZINC001848444568,Cc1cc(OC(C)C)cc(C)c1B1OC(C)(C)C(C)(C)O1
ZINC001848444567,COC(=O)c1ccc(Cl)c(Br)c1C(=O)OC
ZINC001848444566,COc1c(C)cc(Br)cc1C1OCCO1
ZINC001848444565,COc1cc(B(O)O)cc(F)c1C=O
ZINC001848444564,Fc1cccc(C2OCCO2)c1Br
ZINC001848444563,COc1cc(Br)cc(F)c1C1OCCO1
ZINC001848444562,CCCCN1CCOB(c2ccsc2)OCC1
ZINC001848444561,Fc1c(C2OCCO2)ccc(Br)c1Cl
ZINC001848444560,Cc1c(I)cccc1C1OCCO1
ZINC001848444559,COc1cc(F)cc(C2OCCO2)c1
ZINC001848444558,OB(O)c1c(F)ccc(C2OCCO2)c1Br
ZINC001848444557,CC(C)c1ccc(C2OCCO2)c(Br)c1
